point_id	language_script	language_name	status	script	family	macro_family	region	sample_idx	text
ind_Latn:87	ind_Latn	Indonesian	head	Latn	Austronesian	Austronesian	Southeast Asia	87	(1) silinder: mengacu pada bagian silinder drum, yang diameter dalam dan panjangnya terkait dengan mode sirkulasi, kapasitas boiler, parameter uap dan struktur peralatan internal.
ind_Latn:88	ind_Latn	Indonesian	head	Latn	Austronesian	Austronesian	Southeast Asia	88	Kau harus meyakinkan Allfather agar berubah pikiran.
ind_Latn:89	ind_Latn	Indonesian	head	Latn	Austronesian	Austronesian	Southeast Asia	89	Layanan yang umumnya diberikan oleh pemerintahan negara bagian di bagian lain Australia akan diberikan oleh negara bagian Australia Barat kepada Kepulauan Cocos dengan biaya yang ditanggung oleh pemerintahan federal.
ind_Latn:90	ind_Latn	Indonesian	head	Latn	Austronesian	Austronesian	Southeast Asia	90	Sebagai contoh, fakta bahwa saya lebih suka es krim vanilla daripada cokelat.
ind_Latn:91	ind_Latn	Indonesian	head	Latn	Austronesian	Austronesian	Southeast Asia	91	Seperti halnya perusahaan besar lainnya, PT.
ind_Latn:92	ind_Latn	Indonesian	head	Latn	Austronesian	Austronesian	Southeast Asia	92	tersebut, seperti diperlihatkan pada gambar berikut: Amonia mengambil sebuah
ind_Latn:93	ind_Latn	Indonesian	head	Latn	Austronesian	Austronesian	Southeast Asia	93	Entah datang dari mana bisikan untuk menyulam datang tapi aku memang ingin menyulam.
ind_Latn:94	ind_Latn	Indonesian	head	Latn	Austronesian	Austronesian	Southeast Asia	94	Kylie sendiri belum mengkonfirmasi kebenaran berita kehamilannya, namun melalui foto Instagram yang Ia posting beberapa hari lalu seperti mengisyaratkan kebenaran kabar tersebut.
ind_Latn:95	ind_Latn	Indonesian	head	Latn	Austronesian	Austronesian	Southeast Asia	95	Ingin tahu bisa sampai mana.” 2018 kemarin menjawab penantiannya.
ind_Latn:96	ind_Latn	Indonesian	head	Latn	Austronesian	Austronesian	Southeast Asia	96	Hebat. Aku jatuh cinta saat itu.
ind_Latn:97	ind_Latn	Indonesian	head	Latn	Austronesian	Austronesian	Southeast Asia	97	Aku tidak lelah” itu kebohongan ibuku yang ke 3
ind_Latn:98	ind_Latn	Indonesian	head	Latn	Austronesian	Austronesian	Southeast Asia	98	Secara terpisah Hardy dan Weinberg menemukan suatu rumusan untuk menyatakan bahwa frekuensi suatu alel dalam populasi akan tetap berada dalam keseimbangan. frekuensi suatu alel jarang dalam suatu populasi berbeda bila dibandingkan dengan populasi yang lain.
ind_Latn:99	ind_Latn	Indonesian	head	Latn	Austronesian	Austronesian	Southeast Asia	99	Celaka kamu. (jika tidak) Lantas dari mana datangnya kemiripan seorang anak itu?”
msa_Latn:0	msa_Latn	Malay	head	Latn	Austronesian	Austronesian	Southeast Asia	0	anya akan terpecah, sehingga kalau tidak hati-hati bisa sama
msa_Latn:1	msa_Latn	Malay	head	Latn	Austronesian	Austronesian	Southeast Asia	1	kami perlukan bantuan di bahagian utara.
msa_Latn:2	msa_Latn	Malay	head	Latn	Austronesian	Austronesian	Southeast Asia	2	Saya ketua Iblis. Saya nak awak ambil tempat saya.
msa_Latn:3	msa_Latn	Malay	head	Latn	Austronesian	Austronesian	Southeast Asia	3	Penyerapan istilah asing untuk menjadi istilah Indonesia dilakukan berdasarkan hal-hal berikut.
msa_Latn:4	msa_Latn	Malay	head	Latn	Austronesian	Austronesian	Southeast Asia	4	sangat lazat dan memuaskan dengan baik terutama pada musim panas ini dan bukannya hiasan panas untuk barbeque, atau sebagai hidangan yang berasingan dengan sayur-sayuran
msa_Latn:5	msa_Latn	Malay	head	Latn	Austronesian	Austronesian	Southeast Asia	5	Apa yg ku lakukan ialah duduk di sekitar sini, dan melihat dia dipikat sepanjang masa.
msa_Latn:6	msa_Latn	Malay	head	Latn	Austronesian	Austronesian	Southeast Asia	6	Berita ini dari sumber terpercaya yang tidak perlu diragukan lagi. YMKI akan segera mengeluar dua senjata terbarunya pada awal Bulan Desember 2009 yakni Jupiter Z dengan kapasitas mesin 115cc dan Yamaha Byson.
msa_Latn:7	msa_Latn	Malay	head	Latn	Austronesian	Austronesian	Southeast Asia	7	Semua saiz adalah hanya untuk rujukan. Mengikut keadaan bahan mentah, syarikat kami mempunyai hak untuk mengubah.
msa_Latn:8	msa_Latn	Malay	head	Latn	Austronesian	Austronesian	Southeast Asia	8	Tolong, tolong dan aku membiarkan hal itu mempengaruhi anda.
msa_Latn:9	msa_Latn	Malay	head	Latn	Austronesian	Austronesian	Southeast Asia	9	Saya sedikit kecewa kerana ini bukanya Liga Perdana.
msa_Latn:10	msa_Latn	Malay	head	Latn	Austronesian	Austronesian	Southeast Asia	10	Hei. Saya ada hadiah untuk awak.
msa_Latn:11	msa_Latn	Malay	head	Latn	Austronesian	Austronesian	Southeast Asia	11	Jika awak nak bunuh saya, silakan.
msa_Latn:12	msa_Latn	Malay	head	Latn	Austronesian	Austronesian	Southeast Asia	12	Semakin cepat tindakan MUI, imbuh Hamam, maka keresahan yang terjadi di masyarakat dapat segera diminimalisir. Dia juga tidak ingin timbul ketegangan di masyarakat.
msa_Latn:13	msa_Latn	Malay	head	Latn	Austronesian	Austronesian	Southeast Asia	13	9:18 Dan dengan cara ini, orang-orang yang ada di bumi boleh diperbetulkan dalam laluan mereka, dan lelaki belajar perkara-perkara yang menyenangkan hati anda.
msa_Latn:14	msa_Latn	Malay	head	Latn	Austronesian	Austronesian	Southeast Asia	14	Campuran Daripada Amatur Klip Oleh Solo Inter...
msa_Latn:15	msa_Latn	Malay	head	Latn	Austronesian	Austronesian	Southeast Asia	15	Jangan Letakkan Semua Sumber Dalam Satu Pelaburan
msa_Latn:16	msa_Latn	Malay	head	Latn	Austronesian	Austronesian	Southeast Asia	16	Kau memintaku untuk berikan mesej ini, Jadi kusampaikan: 'Dapatkan kuncinya! '
msa_Latn:17	msa_Latn	Malay	head	Latn	Austronesian	Austronesian	Southeast Asia	17	Tak, ni cara saya berjalan. Saya rasa skrin memaparkan gaya yang berlainan.
msa_Latn:18	msa_Latn	Malay	head	Latn	Austronesian	Austronesian	Southeast Asia	18	Ia disebabkan oleh bakteria Chlamydia trachomatis.
msa_Latn:19	msa_Latn	Malay	head	Latn	Austronesian	Austronesian	Southeast Asia	19	Kita boleh cari dia di ensiklopedia.
msa_Latn:20	msa_Latn	Malay	head	Latn	Austronesian	Austronesian	Southeast Asia	20	Parlemen Yunani bersiap untuk pemungutan kedua terkait rencana penghematan anggaran yang diajukan pemerintah.
msa_Latn:21	msa_Latn	Malay	head	Latn	Austronesian	Austronesian	Southeast Asia	21	Hal ini boleh digunapakai di dalam kedua-dua urusan kehidupan dan kewangan.
msa_Latn:22	msa_Latn	Malay	head	Latn	Austronesian	Austronesian	Southeast Asia	22	Pertama, mari kita mendapatkan jelas keluar dari jalan. Kerja-kerja steroid , dan mereka bekerja sangat pantas. Walau bagaimanapun, jumlah tersebut semata-mata kesan-kesan sampingan, kedua-dua kanak-kanak dan mengancam nyawa, adalah mengapa ia tidak pernah mencadangkan untuk menggunakannya.
msa_Latn:23	msa_Latn	Malay	head	Latn	Austronesian	Austronesian	Southeast Asia	23	"""Oleh sebab itu, sekali lagi saya nyatakan bahawa tuduhan Datuk Seri Mohd Najib sehingga menyifatkan saya melakukan pengingkaran yang serius dan penghinaan kepada Sultan Selangor adalah tidak boleh diterima sama sekali. Ia adalah tindakan mala fide bukan sahaja untuk melaga-lagakan saya dengan Sultan Selangor, malah menimbul fitnah besar kepada umat Islam untuk menggambarkan kononnya 'orang beragama' dan pemimpin seperti saya suka mengingkari dan menghina Sultan."
msa_Latn:24	msa_Latn	Malay	head	Latn	Austronesian	Austronesian	Southeast Asia	24	Kolonel A.U. Sharp, pilot NASA Watts, memimpin pesawat Freedom.
msa_Latn:25	msa_Latn	Malay	head	Latn	Austronesian	Austronesian	Southeast Asia	25	Boneka lokasi : The St. Regis Bali Resort, Nusa Dua buka : makan pagi, makan siang, makan malam makanan : Western & Asian
msa_Latn:26	msa_Latn	Malay	head	Latn	Austronesian	Austronesian	Southeast Asia	26	Juvana : Aku Tidak Akan Terperangkap Selamanya (2011) SDTV TV3 MKV Mediafire Sinopsis JUVANA, sebuah drama bersiri yang akan mengupas si...
msa_Latn:27	msa_Latn	Malay	head	Latn	Austronesian	Austronesian	Southeast Asia	27	Dengan pilihan pakej Comfort atau Deluxe, atau pakej Premium di sesetengah kawasan, semua teksi penggali Cat Generasi Berikutnya dilengkapi dengan ciri-ciri standard seperti butang tekan butang tanpa keyless, monitor skrin sentuh yang besar dengan kunci dail joging untuk kawalan, dan bunyi yang ditekan menyelaraskan struktur pelindung untuk menawarkan keselesaan dan keselamatan operator tahap seterusnya.
msa_Latn:28	msa_Latn	Malay	head	Latn	Austronesian	Austronesian	Southeast Asia	28	Kalau betullah dia jumpa seseorang, dia tak akan beritahu saya.
msa_Latn:29	msa_Latn	Malay	head	Latn	Austronesian	Austronesian	Southeast Asia	29	Tetapi SpectroCoin menyediakan lebih sedikit daripada pengeluar Kad Bitcoin tipikal anda.
msa_Latn:30	msa_Latn	Malay	head	Latn	Austronesian	Austronesian	Southeast Asia	30	Kebanyakan orang tidak berbuat demikian 'menyebabkan ia mengambil masa yang terlalu lama.
msa_Latn:31	msa_Latn	Malay	head	Latn	Austronesian	Austronesian	Southeast Asia	31	Di sini anda boleh mencari produk berkaitan dalam Tangan Logam Pengesan Logam, kami adalah pengeluar profesional Tangan Logam Pengesan Logam,Pengimbas Badan Pegang Tangan,Pengesan Logam Pegang Tangan Universal,Pengesan Logam Aluminium,,. Kami memberi tumpuan kepada pembangunan produk eksport antarabangsa, pengeluaran dan jualan. Kami telah meningkatkan proses kawalan kualiti Tangan Logam Pengesan Logam untuk memastikan setiap produk eksport yang layak.
msa_Latn:32	msa_Latn	Malay	head	Latn	Austronesian	Austronesian	Southeast Asia	32	Mesin ketik profesional yang dapat digunakan untuk pengetikan ilmiah. Dilengkapi dengan kemampuan mencetak simbol...
msa_Latn:33	msa_Latn	Malay	head	Latn	Austronesian	Austronesian	Southeast Asia	33	Li'l Dice, apa khabar? Selamat hari jadi.
msa_Latn:34	msa_Latn	Malay	head	Latn	Austronesian	Austronesian	Southeast Asia	34	Ia disebabkan api yang tiada pengudaraan. Jadi, kalau kita buka pintu itu sekarang oksigen yang datang boleh menyebabkan letupan.
msa_Latn:35	msa_Latn	Malay	head	Latn	Austronesian	Austronesian	Southeast Asia	35	kereta bomba bergegas ke tempat bencana dengan lampu dan siren mereka blaring, - dalam realiti mengucapkan tahniah antara satu dengan jayanya, yang diri mereka telah menyumbang banyak. Lihat trak api dalam api - anda berlaku acara kazusnoe, di mana menolak untuk mempercayai apa sahaja yang anda memberitahu seseorang mengenainya.
msa_Latn:36	msa_Latn	Malay	head	Latn	Austronesian	Austronesian	Southeast Asia	36	"""Saat giliran dia memimpin mengaji, satu kelas hening semua. Padahal kalau yang lain pada berisik,"" jelas Eddy."
msa_Latn:37	msa_Latn	Malay	head	Latn	Austronesian	Austronesian	Southeast Asia	37	Komjen Timur Pradopo disetujui DPR jadi kapolri, pendapat Anda?
msa_Latn:38	msa_Latn	Malay	head	Latn	Austronesian	Austronesian	Southeast Asia	38	Beliau seperti juga rakan-rakannya, tidak dapat menyaingi penjajah baru ini.[48]
msa_Latn:39	msa_Latn	Malay	head	Latn	Austronesian	Austronesian	Southeast Asia	39	Moresco merupakan sebuah komun dan bandar yang terletak di Fermo di Marche dalam kawasan Itali.
msa_Latn:40	msa_Latn	Malay	head	Latn	Austronesian	Austronesian	Southeast Asia	40	Bawa bersama dua orang saksi semasa anda mendapatkan tandatangannya.
msa_Latn:41	msa_Latn	Malay	head	Latn	Austronesian	Austronesian	Southeast Asia	41	Bagaimanapun, Yani Yuhana membantah permohonan itu selepas mendakwa dia berada dalam keadaan luar kewarasan sekiranya dia benar-benar bernikah seperti didakwa Kamran.
msa_Latn:42	msa_Latn	Malay	head	Latn	Austronesian	Austronesian	Southeast Asia	42	Saya dah belanjakan semua duit itu.
msa_Latn:43	msa_Latn	Malay	head	Latn	Austronesian	Austronesian	Southeast Asia	43	– Wt & auml; hrleistung perkhidmatan pelanggan yang berkesan dan sokongan teknikal.
msa_Latn:44	msa_Latn	Malay	head	Latn	Austronesian	Austronesian	Southeast Asia	44	Semua masa yang anda sedang mencari untuk tidur,
msa_Latn:45	msa_Latn	Malay	head	Latn	Austronesian	Austronesian	Southeast Asia	45	Swinburne juga mencapai bahagian yang 75 kedudukan dalam ARWU dalam bidang kejuruteraan awam.
msa_Latn:46	msa_Latn	Malay	head	Latn	Austronesian	Austronesian	Southeast Asia	46	Minyak enjin premium sepenuhnya sintetik, SUSTINA, dirumus untuk mencapai prestasi penjimatan bahan api dan prestasi perlindungan enjin yang lebih tinggi berbanding dengan minyak konvensional. Dengan proprietari WBASE dan ZP Teknologi Bahan Tambahan Lanjutan ENEOS, SUSTINA adalah minyak berprestasi muktamad.
msa_Latn:47	msa_Latn	Malay	head	Latn	Austronesian	Austronesian	Southeast Asia	47	Dan kamu tahu... sebelum ubat meresap kedalam... Harap-harap...
msa_Latn:48	msa_Latn	Malay	head	Latn	Austronesian	Austronesian	Southeast Asia	48	Istimewa dalam ukuran saya tentu saja.
msa_Latn:49	msa_Latn	Malay	head	Latn	Austronesian	Austronesian	Southeast Asia	49	Suatu siang naiklah seorang perempuan remaja di perempatan BIP. Saat itu saya sedang sendirian di angkot dan seperti biasa duduk di pojok
msa_Latn:50	msa_Latn	Malay	head	Latn	Austronesian	Austronesian	Southeast Asia	50	Well let me tell you what love is.
msa_Latn:51	msa_Latn	Malay	head	Latn	Austronesian	Austronesian	Southeast Asia	51	halus dan merata. Pada partikel tanah yang lebih kecil maka hubungan antara partikel tanah
msa_Latn:52	msa_Latn	Malay	head	Latn	Austronesian	Austronesian	Southeast Asia	52	Pada sebuah permohonan ijin kuasa pertambangan (kelola, eksplorasi, dan eksploitasi), seorang investor akan mengajukan ijin yang dibekali dengan sejumlah dokumen mengenai analisa dampak lingkungan, analisa pemanfaatan ruang, dan analisa dampak sosial masyarakat. Dari ketiga analisa itu, kadang cukup analisa dampak lingkungan saja yang dilampirkan, maka ijin pun terbit.
msa_Latn:53	msa_Latn	Malay	head	Latn	Austronesian	Austronesian	Southeast Asia	53	Joe Mendoza. Dia berada dalam perhatian saya.
msa_Latn:54	msa_Latn	Malay	head	Latn	Austronesian	Austronesian	Southeast Asia	54	SAFE Kami menyediakan layanan yang mengedapankan keamanan secara komprehensif, ditunjang dengan teknologi Document Imaging untuk kontrak kerja karyawan, Sistem Payroll secara online dan tim legal terpercaya untuk menjaga bahwa bisnis yang dijalankan tidak menyalahi ketentuan yang ada.
msa_Latn:55	msa_Latn	Malay	head	Latn	Austronesian	Austronesian	Southeast Asia	55	Hubungan Bahasa-Bahasa Di Malang: Pengaruh Bahasa Inggris Terhadap Bahasa Indonesia Pemuda Peneliti: Nicholas Heaney NIM: 05210502 PROGRAM PENELITIAN LAPANGAN ACICIS ...
msa_Latn:56	msa_Latn	Malay	head	Latn	Austronesian	Austronesian	Southeast Asia	56	Papar status papan kekunci bila keupayaan kebolehcapaian digunakan.
msa_Latn:57	msa_Latn	Malay	head	Latn	Austronesian	Austronesian	Southeast Asia	57	Dan kamu dahulunya berada di tepi jurang neraka (disebabkan kekufuran kamu semasa jahiliyah), lalu Allah selamatkan kamu darinya (disebabkan nikmat Islam).
msa_Latn:58	msa_Latn	Malay	head	Latn	Austronesian	Austronesian	Southeast Asia	58	Hampir sebaik buktikan saya salah tentang tumbukan supernonik?
msa_Latn:59	msa_Latn	Malay	head	Latn	Austronesian	Austronesian	Southeast Asia	59	Dia menyatakan bahawa dia lebih suka kedua-dua pihak saling memberikan kerjasama, meskipun dia telah pergi ke rantau itu beberapa kali pada tahun 2005.
msa_Latn:60	msa_Latn	Malay	head	Latn	Austronesian	Austronesian	Southeast Asia	60	Jadi, awak hantar mereka keluar untuk rawatan, yang mana tempat Hargrove tuju semasa dia melarikan diri.
msa_Latn:61	msa_Latn	Malay	head	Latn	Austronesian	Austronesian	Southeast Asia	61	Training Department Southeast Asian Fisheries Development Center
msa_Latn:62	msa_Latn	Malay	head	Latn	Austronesian	Austronesian	Southeast Asia	62	KayTan dibahas juga di dalam Februari 20, 2011 pada 9:56 pm
msa_Latn:63	msa_Latn	Malay	head	Latn	Austronesian	Austronesian	Southeast Asia	63	"mafhum dari satu hadis… ""siapa yang berkawan dgn penjual minyak wangi…dia akan terkena bau wanginya. siapa yang berkawan dengan pembuat besi…dia akan terkena tempias besinya"""
msa_Latn:64	msa_Latn	Malay	head	Latn	Austronesian	Austronesian	Southeast Asia	64	maaf, hp ketinggalan…tp sudah direspon lewat sms kan ? thanks…
msa_Latn:65	msa_Latn	Malay	head	Latn	Austronesian	Austronesian	Southeast Asia	65	Saat ini tidak/belum ada postingan di Wordpress yang berkategori/tag pilkada teluk bintuni.
msa_Latn:66	msa_Latn	Malay	head	Latn	Austronesian	Austronesian	Southeast Asia	66	Assalamualaikum dan salam sejahtera buat rakan-rakan yang dirahmati oleh-Nya.
msa_Latn:67	msa_Latn	Malay	head	Latn	Austronesian	Austronesian	Southeast Asia	67	Selamat siang Pak… Saya sudah transfer ke BCA,- untuk mendapatkan buku alignment atas nama Andri Kurniawan,email : bocahkarang@yahoo.co.id saya transfer hari ini kamis 22/10/2009 jam 13:03 Terimakasih
msa_Latn:68	msa_Latn	Malay	head	Latn	Austronesian	Austronesian	Southeast Asia	68	angelica hati terhantuk di luar rumah
msa_Latn:69	msa_Latn	Malay	head	Latn	Austronesian	Austronesian	Southeast Asia	69	Terdapat juga pas percuma selama 2 hari untuk perjalanan antara Takayama, Hirayu, dan Shinhotaka (4,110yen).
msa_Latn:70	msa_Latn	Malay	head	Latn	Austronesian	Austronesian	Southeast Asia	70	Set bagi set aksara piawai untuk artikel yang dipos dengan profil ini
msa_Latn:71	msa_Latn	Malay	head	Latn	Austronesian	Austronesian	Southeast Asia	71	Tukarkan Payeer USD ke Payeer EUR
msa_Latn:72	msa_Latn	Malay	head	Latn	Austronesian	Austronesian	Southeast Asia	72	Tetapi jika anda boleh menemukan mereka semua? Jika anda melakukan menghancurkan setiap horcrux?
msa_Latn:73	msa_Latn	Malay	head	Latn	Austronesian	Austronesian	Southeast Asia	73	YouTube digunakan untuk membantu menjadikan laman web kami menarik.
msa_Latn:74	msa_Latn	Malay	head	Latn	Austronesian	Austronesian	Southeast Asia	74	60. Sekian dulu cuit-cuit tentang #perjalanan, sederhana dan akan menyenangkan dgn #spatialThinking… Selamat hari Sabtu… : )
msa_Latn:75	msa_Latn	Malay	head	Latn	Austronesian	Austronesian	Southeast Asia	75	Saya menyifatkan prinsip keempat ini dan bagaimana ia harus digunakan untuk penyelidikan sosial dalam bab utama (Bahagian 6.4.4).
msa_Latn:76	msa_Latn	Malay	head	Latn	Austronesian	Austronesian	Southeast Asia	76	hukum POHON DKI kawasan sekolah Bogor tim Pemerintah UN HTC umum gedung ponsel Nokia rumah Ulat Warta Nasional Pusat Kepala Rosihan Menteri kasus DPR Uga Anjing Warga korban Kapal Polisi Wakil anggota Bulu Ketua TNI Kantor partai Barat tersangka Timur
msa_Latn:77	msa_Latn	Malay	head	Latn	Austronesian	Austronesian	Southeast Asia	77	Anda tidak berbicara dengan saya sekarang?
msa_Latn:78	msa_Latn	Malay	head	Latn	Austronesian	Austronesian	Southeast Asia	78	Jaminan: Terdapat 30 hari percuma mudah kembali dasar dan pasukan perkhidmatan mesra pelanggan mereka sentiasa bersedia untuk menjawab sebarang pertanyaan yang mungkin anda miliki.
