id	selected_rank	oracle_rank	top1_chrfpp	selected_chrfpp	oracle_chrfpp	selected_delta_vs_top1	oracle_gain_vs_top1	gap_selected_to_oracle	selected_relation_vs_top1	selected_matches_oracle_rank	oracle_not_rank1	selected_source_overlap	top1_source_overlap	oracle_source_overlap	selected_len_ratio	top1_len_ratio	oracle_len_ratio	decision_label_for_10b	source	selected_matched_source	selected_candidate	top1_candidate	oracle_candidate	reference
b.JOH.6.6	1	2	16.429917	16.429917	21.631818	0.000000	5.201901	5.201901	tie	false	true	0.148148	0.148148	0.195122	1.083333	1.083333	2.347222	SWAP_TO_RANK_2	And this he said to prove him: for he himself knew what he would do.	He trusted in God; let him deliver him now, if he will have him: for he said, I am the Son of God.	ⲒⲤϪⲈ ϨⲐⲎϤ ⲬⲎ ⲈⲪⲚⲞⲨϮ ⲘⲀⲢⲈϤⲚⲀϨⲘⲈϤ ⲒⲤϪⲈ ϤⲞⲨⲀϢϤ ⲀϤϪⲞⲤ ⲄⲀⲢ ϪⲈ ⲀⲚⲞⲔ ⲠⲈ ⲠϢⲎⲢⲒ ⲘⲪⲚⲞⲨϮ.	ⲒⲤϪⲈ ϨⲐⲎϤ ⲬⲎ ⲈⲪⲚⲞⲨϮ ⲘⲀⲢⲈϤⲚⲀϨⲘⲈϤ ⲒⲤϪⲈ ϤⲞⲨⲀϢϤ ⲀϤϪⲞⲤ ⲄⲀⲢ ϪⲈ ⲀⲚⲞⲔ ⲠⲈ ⲠϢⲎⲢⲒ ⲘⲪⲚⲞⲨϮ.	ⲈⲦⲀϤⲚⲀⲨ ⲆⲈ ⲚϪⲈⲠⲒⲪⲀⲢⲒⲤⲈⲞⲤ ⲈⲦⲀϤⲐⲀϨⲘⲈϤ ⲠⲈϪⲀϤ ⲚϦⲢⲎⲒ ⲚϦⲎⲦϤ ⲈϤϪⲰ ⲘⲘⲞⲤ ϪⲈ ⲈⲚⲈ ⲞⲨⲠⲢⲞⲪⲎⲦⲎⲤ ⲠⲈ ⲪⲀⲒ ⲚⲀϤⲚⲀⲈⲘⲒ ϪⲈ ⲞⲨ ⲦⲈ ⲞⲨⲞϨ ϪⲈ ⲞⲨ ⲀϢ ⲚⲢⲎϮ ⲦⲈ ⲦⲀⲒⲤϨⲒⲘⲒ ⲈⲦⲀⲤϬⲒ ⲚⲈⲘⲀϤ ϪⲈ ⲞⲨⲢⲈϤⲈⲢⲚⲞⲂⲒ ⲦⲈ.	ⲪⲀⲒ ⲆⲈ ⲀϤϪⲞϤ ⲈϤⲈⲢⲠⲒⲢⲀⲌⲒⲚ ⲘⲘⲞϤ ⲚⲐⲞϤ ⲄⲀⲢ ⲚⲀϤⲤⲰⲞⲨⲚ ϪⲈ ⲞⲨ ⲠⲈⲦⲈⲚⲀϤⲢⲰⲞⲨϢ ⲈⲀⲒϤ.
b.JOH.6.60	5	2	27.767924	24.968851	30.975675	-2.799073	3.207751	6.006824	worse	false	true	0.360000	0.206897	0.218750	0.900000	0.930000	0.990000	AMBIGUOUS	Many therefore of his disciples, when they had heard this, said, This is an hard saying; who can hear it?	When his disciples heard it, they were exceedingly amazed, saying, Who then can be saved?	ⲈⲦⲀⲨⲤⲰⲦⲈⲘ ⲆⲈ ⲚϪⲈⲚⲒⲘⲀⲐⲎⲦⲎⲤ ⲀⲨⲈⲢϢⲪⲎⲢⲒ ⲈⲘⲀϢⲰ ⲈⲨϪⲰ ⲘⲘⲞⲤ ϪⲈ ⲚⲒⲘ ϨⲀⲢⲀ ⲈⲦⲈ ⲞⲨⲞⲚ ϢϪⲞⲘ ⲘⲘⲞϤ ⲈⲚⲞϨⲈⲘ.	ⲒⲰⲀⲚⲚⲎⲤ ⲆⲈ ⲈⲦⲀϤⲤⲰⲦⲈⲘ ⲈϤⲬⲎ ϦⲈⲚⲠⲒϢⲦⲈⲔⲞ ⲈⲐⲂⲈ ⲚⲒϨⲂⲎⲞⲨⲒ ⲚⲦⲈⲠⲬⲢⲒⲤⲦⲞⲤ ⲀϤⲞⲨⲰⲢⲠ ⲚⲂ ⲈⲂⲞⲖ ϦⲈⲚⲚⲈϤⲘⲀⲐⲎⲦⲎⲤ.	ⲦⲞⲦⲈ ⲀⲨⲒ ϨⲀⲢⲞϤ ⲚϪⲈⲚⲈϤⲘⲀⲐⲎⲦⲎⲤ ⲠⲈϪⲰⲞⲨ ⲚⲀϤ ϪⲈ ⲔⲈⲘⲒ ϪⲈ ⲈⲦⲀ ⲚⲒⲪⲀⲢⲒⲤⲈⲞⲤ ⲤⲰⲦⲈⲘ ⲈⲠⲀⲒⲤⲀϪⲒ ⲀⲨⲈⲢⲤⲔⲀⲚⲆⲀⲖⲒⲌⲈⲤⲐⲈ.	ϨⲀⲚⲘⲎϢ ⲞⲨⲚ ⲈⲦⲀⲨⲤⲰⲦⲈⲘ ⲈⲂⲞⲖ ϦⲈⲚⲚⲈϤⲘⲀⲐⲎⲦⲎⲤ ⲠⲈϪⲰⲞⲨ ϪⲈ ϤⲚⲀϢⲦ ⲚϪⲈⲠⲀⲒⲤⲀϪⲒ ⲞⲨⲞϨ ⲚⲒⲘ ⲈⲐⲚⲀϢϪⲈⲘϪⲞⲘ ⲚⲤⲰⲦⲈⲘ ⲈⲢⲞϤ.
b.JOH.6.61	1	7	15.014851	15.014851	32.252015	0.000000	17.237164	17.237164	tie	false	true	0.233333	0.233333	0.181818	0.868421	0.868421	0.868421	SWAP_TO_RANK_7	When Jesus knew in himself that his disciples murmured at it, he said unto them, Doth this offend you?	But when Jesus knew it, he withdrew himself from thence: and great multitudes followed him, and he healed them all;	ⲒⲎⲤⲞⲨⲤ ⲆⲈ ⲈⲦⲀϤⲈⲘⲒ ⲀϤⲞⲨⲰⲦⲈⲂ ⲈⲂⲞⲖ ⲘⲘⲀⲨ ⲞⲨⲞϨ ⲀⲨⲞⲨⲀϨⲞⲨ ⲚⲤⲰϤ ⲚϪⲈϨⲀⲚⲚⲒϢϮ ⲘⲘⲎϢ ⲞⲨⲞϨ ⲀϤⲈⲢⲪⲀϦⲢⲒ ⲈⲢⲰⲞⲨ ⲦⲎⲢⲞⲨ.	ⲒⲎⲤⲞⲨⲤ ⲆⲈ ⲈⲦⲀϤⲈⲘⲒ ⲀϤⲞⲨⲰⲦⲈⲂ ⲈⲂⲞⲖ ⲘⲘⲀⲨ ⲞⲨⲞϨ ⲀⲨⲞⲨⲀϨⲞⲨ ⲚⲤⲰϤ ⲚϪⲈϨⲀⲚⲚⲒϢϮ ⲘⲘⲎϢ ⲞⲨⲞϨ ⲀϤⲈⲢⲪⲀϦⲢⲒ ⲈⲢⲰⲞⲨ ⲦⲎⲢⲞⲨ.	ⲦⲞⲦⲈ ⲀⲨⲒ ϨⲀⲢⲞϤ ⲚϪⲈⲚⲈϤⲘⲀⲐⲎⲦⲎⲤ ⲠⲈϪⲰⲞⲨ ⲚⲀϤ ϪⲈ ⲔⲈⲘⲒ ϪⲈ ⲈⲦⲀ ⲚⲒⲪⲀⲢⲒⲤⲈⲞⲤ ⲤⲰⲦⲈⲘ ⲈⲠⲀⲒⲤⲀϪⲒ ⲀⲨⲈⲢⲤⲔⲀⲚⲆⲀⲖⲒⲌⲈⲤⲐⲈ.	ⲈⲦⲀϤⲚⲀⲨ ⲆⲈ ⲚϪⲈⲒⲎⲤⲞⲨⲤ ⲚϦⲢⲎⲒ ⲚϦⲎ ⲦϤ ϪⲈ ⲤⲈⲬⲢⲈⲘⲢⲈⲘ ⲈⲐⲂⲈⲪⲀⲒ ⲚϪⲈⲚⲈϤⲘⲀⲐⲎ ⲦⲎⲤ ⲠⲈϪⲀϤ ⲚⲰⲞⲨ ϪⲈ ⲪⲀⲒ ⲠⲈⲦⲈⲢⲤⲔⲀⲚⲆⲀⲖⲒⲌⲈⲤⲐⲈ ⲘⲘⲰⲦⲈⲚ.
b.JOH.6.62	1	4	27.140479	27.140479	29.828158	0.000000	2.687679	2.687679	tie	false	true	0.218750	0.218750	0.269231	2.626866	2.626866	1.014925	AMBIGUOUS	What and if ye shall see the Son of man ascend up where he was before?	And then shall appear the sign of the Son of man in heaven: and then shall all the tribes of the earth mourn, and they shall see the Son of man coming in the clouds of heaven with power and great glory.	ⲦⲞⲦⲈ ⲈϤⲈⲞⲨⲰⲚϨ ⲈⲂⲞⲖ ⲚϪⲈⲠⲒⲘⲎⲒⲚⲒ ⲚⲦⲈⲠϢⲎⲢⲒ ⲘⲪⲢⲰⲘⲒ ϦⲈⲚⲦⲪⲈ ⲞⲨⲞϨ ⲦⲞⲦⲈ ⲈⲨⲈⲚⲈϨⲠⲒ ⲚϪⲈⲚⲒⲪⲨⲖⲎ ⲦⲎⲢⲞⲨ ⲚⲦⲈⲠⲔⲀϨⲒ ⲞⲨⲞϨ ⲈⲨⲈⲚⲀⲨ ⲈⲠϢⲎⲢⲒ ⲘⲪⲢⲰⲘⲒ ⲈϤⲚⲎ ⲞⲨ ⲈϪⲈⲚ ⲚⲒϬⲎⲠⲒ ⲚⲦⲈⲦⲪⲈ ⲚⲈⲘ ⲞⲨϪⲞⲘ ⲚⲈⲘ ⲞⲨⲚⲒϢϮ ⲚⲰⲞⲨ.	ⲦⲞⲦⲈ ⲈϤⲈⲞⲨⲰⲚϨ ⲈⲂⲞⲖ ⲚϪⲈⲠⲒⲘⲎⲒⲚⲒ ⲚⲦⲈⲠϢⲎⲢⲒ ⲘⲪⲢⲰⲘⲒ ϦⲈⲚⲦⲪⲈ ⲞⲨⲞϨ ⲦⲞⲦⲈ ⲈⲨⲈⲚⲈϨⲠⲒ ⲚϪⲈⲚⲒⲪⲨⲖⲎ ⲦⲎⲢⲞⲨ ⲚⲦⲈⲠⲔⲀϨⲒ ⲞⲨⲞϨ ⲈⲨⲈⲚⲀⲨ ⲈⲠϢⲎⲢⲒ ⲘⲪⲢⲰⲘⲒ ⲈϤⲚⲎ ⲞⲨ ⲈϪⲈⲚ ⲚⲒϬⲎⲠⲒ ⲚⲦⲈⲦⲪⲈ ⲚⲈⲘ ⲞⲨϪⲞⲘ ⲚⲈⲘ ⲞⲨⲚⲒϢϮ ⲚⲰⲞⲨ.	ⲞⲨⲞϨ ⲈⲨⲈⲚⲀⲨ ⲈⲠϢⲎⲢⲒ ⲘⲪⲢⲰⲘⲒ ⲈϤⲚⲎⲞⲨ ϦⲈⲚⲞⲨϬⲎⲠⲒ ⲚⲈⲘ ⲞⲨϪⲞⲘ ⲚⲈⲘ ⲞⲨⲚⲒϢϮ ⲚⲰⲞⲨ	ⲈϢⲰⲠ ⲀⲢⲈⲦⲈⲚϢⲀⲚⲚⲀⲨ ⲈⲠϢⲎⲢⲒ ⲘⲪⲢⲰⲘⲒ ⲈϤⲚⲀ ⲈⲠϢⲰⲒ ⲈⲠⲒⲘⲀ ⲈⲚⲀϤⲬⲎ ⲘⲘⲞϤ ⲚϢⲞⲢⲠ.
b.JOH.6.63	7	7	20.009378	24.047736	24.047736	4.038358	4.038358	0.000000	better	true	true	0.187500	0.135135	0.187500	1.439560	1.318681	1.439560	AMBIGUOUS	It is the spirit that quickeneth; the flesh profiteth nothing: the words that I speak unto you, they are spirit, and they are life.	For the flesh lusteth against the Spirit, and the Spirit against the flesh: and these are contrary the one to the other: so that ye cannot do the things that ye would.	ϮⲤⲀⲢⲜ ⲄⲀⲢ ⲤⲈⲢⲈⲠⲒⲐⲨⲘⲒⲚ ⲞⲨⲂⲈ ⲠⲒⲠⲚⲈⲨⲘⲀⲠⲒⲠⲚⲈⲨⲘⲀⲆⲈ ⲞⲨⲂⲈ ϮⲤⲀⲢⲜ ⲚⲀⲒ ⲄⲀⲢ ⲤⲈϮ ⲈϦⲞⲨⲚ ⲈϨⲢⲈⲚ ⲚⲞⲨⲈⲢⲎⲞⲨ ϨⲒⲚⲀ ⲚⲎ ⲈⲦⲈⲦⲈⲚⲞⲨⲀϢⲞⲨ ⲚⲀⲒ ⲚⲦⲈⲦⲈⲚϢⲦⲈⲘⲀⲒⲦⲞⲨ.	ⲠⲒⲮⲨⲬⲒⲔⲞⲤ ⲆⲈ ⲚⲢⲰⲘⲒ ⲘⲠⲀϤϢⲈⲠ ⲚⲀ ⲠⲒⲠⲚⲈⲨⲘⲀⲪⲚⲞⲨϮ ⲈⲢⲞϤ ⲞⲨⲘⲈⲦⲤⲞϪ ⲄⲀⲢ ⲚⲀϤ ⲠⲈ ⲞⲨⲞϨ ⲘⲘⲞⲚ ϢϪⲞⲘ ⲘⲘⲞϤ ⲈⲈⲘⲒ ϪⲈ ⲀⲨϦⲞⲦϦⲈⲦ ⲘⲘⲞϤ ⲠⲚⲀⲦⲒⲔⲞⲤ.	ϮⲤⲀⲢⲜ ⲄⲀⲢ ⲤⲈⲢⲈⲠⲒⲐⲨⲘⲒⲚ ⲞⲨⲂⲈ ⲠⲒⲠⲚⲈⲨⲘⲀⲠⲒⲠⲚⲈⲨⲘⲀⲆⲈ ⲞⲨⲂⲈ ϮⲤⲀⲢⲜ ⲚⲀⲒ ⲄⲀⲢ ⲤⲈϮ ⲈϦⲞⲨⲚ ⲈϨⲢⲈⲚ ⲚⲞⲨⲈⲢⲎⲞⲨ ϨⲒⲚⲀ ⲚⲎ ⲈⲦⲈⲦⲈⲚⲞⲨⲀϢⲞⲨ ⲚⲀⲒ ⲚⲦⲈⲦⲈⲚϢⲦⲈⲘⲀⲒⲦⲞⲨ.	ⲠⲒⲠⲚⲈⲨⲘⲀⲠⲈⲦⲦⲀⲚϦⲞ ϮⲤⲀⲢⲜ ⲤϮ ϨⲖⲒ ⲚϨⲎⲞⲨ ⲀⲚ ⲚⲒⲤⲀϪⲒ ⲀⲚⲞⲔ ⲈⲦⲀⲒϪⲞⲦⲞⲨ ⲚⲰⲦⲈⲚ ⲞⲨⲠⲚⲈⲨⲘⲀⲠⲈ ⲞⲨⲞϨ ⲞⲨⲰⲚϦ ⲠⲈ
b.JOH.6.64	1	4	17.504673	17.504673	19.542994	0.000000	2.038321	2.038321	tie	false	true	0.187500	0.187500	0.282051	0.795276	0.795276	1.338583	AMBIGUOUS	But there are some of you that believe not. For Jesus knew from the beginning who they were that believed not, and who should betray him.	Wherefore tongues are for a sign, not to them that believe, but to them that believe not: but prophesying serveth not for them that believe not, but for them which believe.	ϨⲰⲤⲦⲈ ⲚⲒⲖⲀⲤ ⲚⲀⲨⲬⲎ ⲈⲨⲘⲎⲒⲚⲒ ⲚⲚⲎ ⲈⲐⲚⲀϨϮ ⲀⲚ ⲀⲖⲖⲀ ⲚⲒⲀⲐⲚⲀϨϮ ϮⲠⲢⲞⲪⲎⲦⲒⲀ ⲆⲈ ⲚⲀⲤⲬⲎ ⲚⲚⲒⲀⲐⲚⲀϨϮ ⲀⲚ ⲀⲖⲖⲀ ⲚⲎ ⲈⲐⲚⲀϨϮ.	ϨⲰⲤⲦⲈ ⲚⲒⲖⲀⲤ ⲚⲀⲨⲬⲎ ⲈⲨⲘⲎⲒⲚⲒ ⲚⲚⲎ ⲈⲐⲚⲀϨϮ ⲀⲚ ⲀⲖⲖⲀ ⲚⲒⲀⲐⲚⲀϨϮ ϮⲠⲢⲞⲪⲎⲦⲒⲀ ⲆⲈ ⲚⲀⲤⲬⲎ ⲚⲚⲒⲀⲐⲚⲀϨϮ ⲀⲚ ⲀⲖⲖⲀ ⲚⲎ ⲈⲐⲚⲀϨϮ.	ⲀϤⲒ ⲄⲀⲢ ϨⲀⲢⲰⲦⲈⲚ ⲚϪⲈⲒⲰⲀⲚⲚⲎⲤ ϦⲈⲚⲠⲒⲘⲰⲒⲦ ⲚⲦⲈϮⲘⲈⲐⲘⲎⲒ ⲞⲨⲞϨ ⲘⲠⲈⲦⲈⲚⲚⲀϨϮ ⲈⲢⲞϤ ⲚⲒⲦⲈⲖⲰⲚⲎⲤ ⲆⲈ ⲚⲈⲘ ⲚⲒⲠⲞⲢⲚⲞⲤ ⲀⲨⲚⲀϨϮ ⲈⲢⲞϤ ⲚⲐⲰⲦⲈⲚ ⲆⲈ ⲀⲢⲈⲦⲈⲚⲚⲀⲨ ⲞⲨⲆⲈ ⲘⲠⲈⲦⲈⲚⲞⲨⲈⲘϨⲐⲎⲦⲈⲚ ⲈⲠϦⲀⲈ ⲈⲠϪⲒⲚⲚⲀϨϮ ⲈⲢⲞϤ.	ⲀⲖⲖⲀ ⲞⲨⲞⲚ ϨⲀⲚⲞⲨⲞⲚ ⲈⲂⲞⲖ ϦⲈⲚⲐⲎⲚⲞⲨ ⲚⲤⲈⲚⲀϨϮ ⲀⲚ ⲚⲀϤⲤⲰⲞⲨⲚ ⲄⲀⲢ ⲒⲤϪⲈⲚ ϨⲎ ⲚϪⲈⲒⲎⲤⲞⲨⲤ ϪⲈ ⲚⲒⲘ ⲚⲈⲚⲎ ⲈⲦⲈⲚⲤⲈⲚⲀϨϮ ⲀⲚ ⲞⲨⲞϨ ϪⲈ ⲚⲒⲘ ⲪⲎ ⲈⲚⲀϤⲚⲀⲦⲎⲒϤ.
b.JOH.6.65	1	2	28.366416	28.366416	36.223218	0.000000	7.856802	7.856802	tie	false	true	0.194444	0.194444	0.205128	1.000000	1.000000	1.542857	SWAP_TO_RANK_2	And he said, Therefore said I unto you, that no man can come unto me, except it were given unto him of my Father.	Therefore say I unto you, The kingdom of God shall be taken from you, and given to a nation bringing forth the fruits thereof.	ⲈⲐⲂⲈⲪⲀⲒ ϮϪⲰ ⲘⲘⲞⲤ ⲚⲰⲦⲈⲚ ϪⲈ ϮⲘⲈⲦⲞⲨⲢⲞ ⲚⲦⲈⲪⲚⲞⲨϮ ⲈⲨⲈⲞⲖⲤ ⲚⲦⲈⲚ ⲐⲎⲚⲞⲨ ⲞⲨⲞϨ ⲈⲨⲈⲦⲎⲒⲤ ⲚⲔⲈⲈⲐⲚⲞⲤ ⲪⲎ ⲈⲐⲚⲀⲒⲢⲒ ⲚⲚⲈⲤⲞⲨⲦⲀϨ.	ⲈⲐⲂⲈⲪⲀⲒ ϮϪⲰ ⲘⲘⲞⲤ ⲚⲰⲦⲈⲚ ϪⲈ ϮⲘⲈⲦⲞⲨⲢⲞ ⲚⲦⲈⲪⲚⲞⲨϮ ⲈⲨⲈⲞⲖⲤ ⲚⲦⲈⲚ ⲐⲎⲚⲞⲨ ⲞⲨⲞϨ ⲈⲨⲈⲦⲎⲒⲤ ⲚⲔⲈⲈⲐⲚⲞⲤ ⲪⲎ ⲈⲐⲚⲀⲒⲢⲒ ⲚⲚⲈⲤⲞⲨⲦⲀϨ.	ⲈⲐⲂⲈ ⲪⲀⲒ ϮⲦⲀⲘⲞ ⲘⲘⲰⲦⲈⲚ ϪⲈ ⲘⲘⲞⲚ ϨⲖⲒ ⲈϤⲤⲀϪⲒ ϦⲈⲚⲠⲒⲠⲚⲈⲨⲘⲀⲚⲦⲈⲪⲚⲞⲨϮ ϪⲰ ⲘⲘⲞⲤ ϪⲈ ⲞⲨⲞⲚ ⲞⲨⲀⲚⲀⲐⲈⲘⲀ ⲠⲈ ⲒⲎⲤⲞⲨⲤ ⲞⲨⲞϨ ⲘⲘⲞⲚ ϢϪⲞⲘ ⲚⲦⲈϨⲖⲒ ϪⲞⲤ ϪⲈ ⲠϬⲞⲒⲤ ⲒⲎⲤⲞⲨⲤ ⲒⲘⲎϮ ϦⲈⲚⲞⲨⲠⲚⲈⲨⲘⲀⲈϤⲞⲨⲀⲂ.	ⲞⲨⲞϨ ⲚⲀϤϪⲰ ⲘⲘⲞⲤ ⲚⲰⲞⲨ ⲠⲈ ϪⲈ ⲈⲐⲂⲈⲪⲀⲒ ⲀⲒϪⲞⲤ ⲚⲰⲦⲈⲚ ϪⲈ ⲘⲘⲞⲚ ϢϪⲞⲘ ⲚⲦⲈϨⲖⲒ ⲒϨⲀⲢⲞⲒ ⲀⲨϢⲦⲈⲘⲦⲎⲒⲤ ⲚⲀϤ ⲈⲂⲞⲖ ϨⲒⲦⲈⲚ ⲪⲒⲰⲦ.
b.JOH.6.66	1	1	40.820059	40.820059	40.820059	0.000000	0.000000	0.000000	tie	true	false	0.300000	0.300000	0.300000	1.550725	1.550725	1.550725	KEEP_TOP1	From that time many of his disciples went back, and walked no more with him.	And it came to pass the day after, that he went into a city called Nain; and many of his disciples went with him, and much people.	ⲞⲨⲞϨ ⲀⲤϢⲰⲠⲒ ⲈⲠⲈϤⲢⲀⲤϮ ⲀϤϢⲈ ⲚⲀϤ ⲈⲞⲨⲂⲀⲔⲒ ⲈⲨⲘⲞⲨϮ ⲈⲢⲞⲤ ϪⲈ ⲚⲀⲒⲚ ⲞⲨⲞϨ ⲚⲀⲨⲘⲞϢⲒ ⲚⲈⲘⲀϤ ⲚϪⲈⲚⲈϤⲘⲀⲐⲎⲦⲎⲤ ⲚⲈⲘ ⲞⲨⲚⲒϢϮ ⲘⲘⲎϢ.	ⲞⲨⲞϨ ⲀⲤϢⲰⲠⲒ ⲈⲠⲈϤⲢⲀⲤϮ ⲀϤϢⲈ ⲚⲀϤ ⲈⲞⲨⲂⲀⲔⲒ ⲈⲨⲘⲞⲨϮ ⲈⲢⲞⲤ ϪⲈ ⲚⲀⲒⲚ ⲞⲨⲞϨ ⲚⲀⲨⲘⲞϢⲒ ⲚⲈⲘⲀϤ ⲚϪⲈⲚⲈϤⲘⲀⲐⲎⲦⲎⲤ ⲚⲈⲘ ⲞⲨⲚⲒϢϮ ⲘⲘⲎϢ.	ⲞⲨⲞϨ ⲀⲤϢⲰⲠⲒ ⲈⲠⲈϤⲢⲀⲤϮ ⲀϤϢⲈ ⲚⲀϤ ⲈⲞⲨⲂⲀⲔⲒ ⲈⲨⲘⲞⲨϮ ⲈⲢⲞⲤ ϪⲈ ⲚⲀⲒⲚ ⲞⲨⲞϨ ⲚⲀⲨⲘⲞϢⲒ ⲚⲈⲘⲀϤ ⲚϪⲈⲚⲈϤⲘⲀⲐⲎⲦⲎⲤ ⲚⲈⲘ ⲞⲨⲚⲒϢϮ ⲘⲘⲎϢ.	ⲈⲐⲂⲈⲪⲀⲒ ⲞⲨⲘⲎϢ ⲚⲦⲈⲚⲈϤⲘⲀⲐⲎⲦⲎⲤ ⲀⲨⲪⲰⲦ ⲈⲪⲀϨⲞⲨ ⲞⲨⲞϨ ⲚⲀⲨⲘⲞϢⲒ ⲚⲈⲘⲀϤ ⲀⲚ ϪⲈ ⲠⲈ.
b.JOH.6.67	1	1	31.962640	31.962640	31.962640	0.000000	0.000000	0.000000	tie	true	false	0.185185	0.185185	0.185185	2.037037	2.037037	2.037037	KEEP_TOP1	Then said Jesus unto the twelve, Will ye also go away?	Then said Jesus unto them, Be not afraid: go tell my brethren that they go into Galilee, and there shall they see me.	ⲦⲞⲦⲈ ⲠⲈϪⲈ ⲒⲎⲤⲞⲨⲤ ⲚⲰⲞⲨ ϪⲈ ⲘⲠⲈⲢⲈⲢϨⲞϮ ⲘⲀϢⲈ ⲚⲰⲦⲈⲚ ⲘⲀⲦⲀⲘⲈ ⲚⲀⲤⲚⲎⲞⲨ ϨⲒⲚⲀ ⲚⲦⲞⲨϢⲈ ⲚⲰⲞⲨ ⲈϮⲄⲀⲖⲒⲖⲈⲀ ⲞⲨⲞϨ ⲚⲤⲈⲚⲀⲨ ⲈⲢⲞⲒ ⲘⲘⲀⲨ.	ⲦⲞⲦⲈ ⲠⲈϪⲈ ⲒⲎⲤⲞⲨⲤ ⲚⲰⲞⲨ ϪⲈ ⲘⲠⲈⲢⲈⲢϨⲞϮ ⲘⲀϢⲈ ⲚⲰⲦⲈⲚ ⲘⲀⲦⲀⲘⲈ ⲚⲀⲤⲚⲎⲞⲨ ϨⲒⲚⲀ ⲚⲦⲞⲨϢⲈ ⲚⲰⲞⲨ ⲈϮⲄⲀⲖⲒⲖⲈⲀ ⲞⲨⲞϨ ⲚⲤⲈⲚⲀⲨ ⲈⲢⲞⲒ ⲘⲘⲀⲨ.	ⲦⲞⲦⲈ ⲠⲈϪⲈ ⲒⲎⲤⲞⲨⲤ ⲚⲰⲞⲨ ϪⲈ ⲘⲠⲈⲢⲈⲢϨⲞϮ ⲘⲀϢⲈ ⲚⲰⲦⲈⲚ ⲘⲀⲦⲀⲘⲈ ⲚⲀⲤⲚⲎⲞⲨ ϨⲒⲚⲀ ⲚⲦⲞⲨϢⲈ ⲚⲰⲞⲨ ⲈϮⲄⲀⲖⲒⲖⲈⲀ ⲞⲨⲞϨ ⲚⲤⲈⲚⲀⲨ ⲈⲢⲞⲒ ⲘⲘⲀⲨ.	ⲠⲈϪⲈ ⲒⲎⲤⲞⲨⲤ ⲞⲨⲚ ⲘⲠⲒⲒⲂ ϪⲈ ⲘⲎ ⲦⲈⲦⲈⲚⲞⲨⲰϢ ⲈϢⲈ ⲚⲰⲦⲈⲚ ϨⲰⲦⲈⲚ.
b.JOH.6.68	1	1	29.610812	29.610812	29.610812	0.000000	0.000000	0.000000	tie	true	false	0.240000	0.240000	0.240000	0.767442	0.767442	0.767442	KEEP_TOP1	Then Simon Peter answered him, Lord, to whom shall we go? thou hast the words of eternal life.	And Simon Peter answered and said, Thou art the Christ, the Son of the living God.	ⲀϤⲈⲢⲞⲨⲰ ⲚϪⲈⲤⲒⲘⲰⲚ ⲠⲈⲦⲢⲞⲤ ⲠⲈϪⲀϤ ϪⲈ ⲚⲐⲞⲔ ⲠⲬⲢⲒⲤⲦⲞⲤ ⲠϢⲎⲢⲒ ⲘⲪⲚⲞⲨϮ ⲈⲦⲞⲚϦ.	ⲀϤⲈⲢⲞⲨⲰ ⲚϪⲈⲤⲒⲘⲰⲚ ⲠⲈⲦⲢⲞⲤ ⲠⲈϪⲀϤ ϪⲈ ⲚⲐⲞⲔ ⲠⲬⲢⲒⲤⲦⲞⲤ ⲠϢⲎⲢⲒ ⲘⲪⲚⲞⲨϮ ⲈⲦⲞⲚϦ.	ⲀϤⲈⲢⲞⲨⲰ ⲚϪⲈⲤⲒⲘⲰⲚ ⲠⲈⲦⲢⲞⲤ ⲠⲈϪⲀϤ ϪⲈ ⲚⲐⲞⲔ ⲠⲬⲢⲒⲤⲦⲞⲤ ⲠϢⲎⲢⲒ ⲘⲪⲚⲞⲨϮ ⲈⲦⲞⲚϦ.	ⲀϤⲈⲢⲞⲨⲰ ⲚⲀϤ ⲚϪⲈⲤⲒⲘⲰⲚ ⲠⲈⲦⲢⲞⲤ ϪⲈ ⲠϬⲞⲒⲤ ⲀⲚⲚⲀϢⲈ ⲚⲀⲚ ϨⲀ ⲚⲒⲘ ϨⲀⲚⲤⲀϪⲒ ⲄⲀⲢ ⲚⲰⲚϦ ⲚⲈⲚⲈϨ ⲈⲦⲈⲚⲦⲀⲔ.
