pair_id	source	pair_type	language_script_a	language_script_b	group	item_index	text_a	text_b	note
tatoeba:ile_Latn:80:same_language	tatoeba	same_language_tatoeba_adjacent	ile_Latn	ile_Latn	v5_target	80	To es vermen un bon nova.	Il have du filias.	same_language_adjacent_different_sentence
tatoeba:ile_Latn:81:same_language	tatoeba	same_language_tatoeba_adjacent	ile_Latn	ile_Latn	v5_target	81	Il have du filias.	Yo have un bon nova.	same_language_adjacent_different_sentence
tatoeba:ile_Latn:82:same_language	tatoeba	same_language_tatoeba_adjacent	ile_Latn	ile_Latn	v5_target	82	Yo have un bon nova.	Yo regardat Tom morir.	same_language_adjacent_different_sentence
tatoeba:ile_Latn:83:same_language	tatoeba	same_language_tatoeba_adjacent	ile_Latn	ile_Latn	v5_target	83	Yo regardat Tom morir.	Li filia de un rey es un princessa.	same_language_adjacent_different_sentence
tatoeba:ile_Latn:84:same_language	tatoeba	same_language_tatoeba_adjacent	ile_Latn	ile_Latn	v5_target	84	Li filia de un rey es un princessa.	Yo esset in li scola.	same_language_adjacent_different_sentence
tatoeba:ile_Latn:85:same_language	tatoeba	same_language_tatoeba_adjacent	ile_Latn	ile_Latn	v5_target	85	Yo esset in li scola.	Nequí esset ta.	same_language_adjacent_different_sentence
tatoeba:ile_Latn:86:same_language	tatoeba	same_language_tatoeba_adjacent	ile_Latn	ile_Latn	v5_target	86	Nequí esset ta.	Noi deve trovar li clave.	same_language_adjacent_different_sentence
tatoeba:ile_Latn:87:same_language	tatoeba	same_language_tatoeba_adjacent	ile_Latn	ile_Latn	v5_target	87	Noi deve trovar li clave.	Qualmen tu standa die?	same_language_adjacent_different_sentence
tatoeba:ile_Latn:88:same_language	tatoeba	same_language_tatoeba_adjacent	ile_Latn	ile_Latn	v5_target	88	Qualmen tu standa die?	Ili have du filias.	same_language_adjacent_different_sentence
tatoeba:ile_Latn:89:same_language	tatoeba	same_language_tatoeba_adjacent	ile_Latn	ile_Latn	v5_target	89	Ili have du filias.	To changea omnicos.	same_language_adjacent_different_sentence
tatoeba:ile_Latn:90:same_language	tatoeba	same_language_tatoeba_adjacent	ile_Latn	ile_Latn	v5_target	90	To changea omnicos.	Roses odora bon.	same_language_adjacent_different_sentence
tatoeba:ile_Latn:91:same_language	tatoeba	same_language_tatoeba_adjacent	ile_Latn	ile_Latn	v5_target	91	Roses odora bon.	Yo fat projectes.	same_language_adjacent_different_sentence
tatoeba:ile_Latn:92:same_language	tatoeba	same_language_tatoeba_adjacent	ile_Latn	ile_Latn	v5_target	92	Yo fat projectes.	Mi fratre have un conto che Twitter.	same_language_adjacent_different_sentence
tatoeba:ile_Latn:93:same_language	tatoeba	same_language_tatoeba_adjacent	ile_Latn	ile_Latn	v5_target	93	Mi fratre have un conto che Twitter.	Ella have un marito e du filias.	same_language_adjacent_different_sentence
tatoeba:ile_Latn:94:same_language	tatoeba	same_language_tatoeba_adjacent	ile_Latn	ile_Latn	v5_target	94	Ella have un marito e du filias.	Vaccas have ubres.	same_language_adjacent_different_sentence
tatoeba:ile_Latn:95:same_language	tatoeba	same_language_tatoeba_adjacent	ile_Latn	ile_Latn	v5_target	95	Vaccas have ubres.	Yo es timid.	same_language_adjacent_different_sentence
tatoeba:ile_Latn:96:same_language	tatoeba	same_language_tatoeba_adjacent	ile_Latn	ile_Latn	v5_target	96	Yo es timid.	Tui nómine di it omnicos.	same_language_adjacent_different_sentence
tatoeba:ile_Latn:97:same_language	tatoeba	same_language_tatoeba_adjacent	ile_Latn	ile_Latn	v5_target	97	Tui nómine di it omnicos.	Il have deci vaccas.	same_language_adjacent_different_sentence
tatoeba:ile_Latn:98:same_language	tatoeba	same_language_tatoeba_adjacent	ile_Latn	ile_Latn	v5_target	98	Il have deci vaccas.	Tom melca li vacca.	same_language_adjacent_different_sentence
tatoeba:ile_Latn:99:same_language	tatoeba	same_language_tatoeba_adjacent	ile_Latn	ile_Latn	v5_target	99	Tom melca li vacca.	Noi deve advertir les.	same_language_adjacent_different_sentence
tatoeba:csb_Latn:0:aligned	tatoeba	aligned_tatoeba_src_eng	csb_Latn	eng_Latn	v5_target	0	Gdzeż won je?	Where is he?	same_meaning_aligned_with_english
tatoeba:csb_Latn:1:aligned	tatoeba	aligned_tatoeba_src_eng	csb_Latn	eng_Latn	v5_target	1	Nó tim wodjimkú të trzimjesz mòjã rãkã.	You are holding my hand in that picture.	same_meaning_aligned_with_english
tatoeba:csb_Latn:2:aligned	tatoeba	aligned_tatoeba_src_eng	csb_Latn	eng_Latn	v5_target	2	Ve szkòli je novi knôp.	There's a new boy in school.	same_meaning_aligned_with_english
tatoeba:csb_Latn:3:aligned	tatoeba	aligned_tatoeba_src_eng	csb_Latn	eng_Latn	v5_target	3	To dô vjele rzeczi wo mòji przirodze, co tëch të nje vjész.	There are a lot of things you don't know about my personality.	same_meaning_aligned_with_english
tatoeba:csb_Latn:4:aligned	tatoeba	aligned_tatoeba_src_eng	csb_Latn	eng_Latn	v5_target	4	Tvòja krev je czervjonô.	Your blood is red.	same_meaning_aligned_with_english
tatoeba:csb_Latn:5:aligned	tatoeba	aligned_tatoeba_src_eng	csb_Latn	eng_Latn	v5_target	5	To bëło przódë lat.	It was a long time ago.	same_meaning_aligned_with_english
tatoeba:csb_Latn:6:aligned	tatoeba	aligned_tatoeba_src_eng	csb_Latn	eng_Latn	v5_target	6	To bëło dôvno.	That was a long time ago.	same_meaning_aligned_with_english
tatoeba:csb_Latn:7:aligned	tatoeba	aligned_tatoeba_src_eng	csb_Latn	eng_Latn	v5_target	7	Wona je ta, co naszewo psa fùdrëje.	She is the one who feeds our dog.	same_meaning_aligned_with_english
tatoeba:csb_Latn:8:aligned	tatoeba	aligned_tatoeba_src_eng	csb_Latn	eng_Latn	v5_target	8	Jô móm vjele drëchóv, co mje pòmôgajõ.	I have a lot of friends to help me.	same_meaning_aligned_with_english
tatoeba:csb_Latn:9:aligned	tatoeba	aligned_tatoeba_src_eng	csb_Latn	eng_Latn	v5_target	9	To nje je to, co jô rzek.	That's not what I said.	same_meaning_aligned_with_english
tatoeba:csb_Latn:10:aligned	tatoeba	aligned_tatoeba_src_eng	csb_Latn	eng_Latn	v5_target	10	Zó czim vë szúkôce?	What are you looking for?	same_meaning_aligned_with_english
tatoeba:csb_Latn:11:aligned	tatoeba	aligned_tatoeba_src_eng	csb_Latn	eng_Latn	v5_target	11	Dërch je szansa.	There's still a chance.	same_meaning_aligned_with_english
tatoeba:csb_Latn:12:aligned	tatoeba	aligned_tatoeba_src_eng	csb_Latn	eng_Latn	v5_target	12	Vë njigdë nje wodrzeklë nó to pitanjé.	You never answered the question.	same_meaning_aligned_with_english
tatoeba:csb_Latn:13:aligned	tatoeba	aligned_tatoeba_src_eng	csb_Latn	eng_Latn	v5_target	13	Tom je barzo dobri drëch, ale ma nje jesma ze sobõ.	Tom is a very close friend, but he's not my boyfriend.	same_meaning_aligned_with_english
tatoeba:csb_Latn:14:aligned	tatoeba	aligned_tatoeba_src_eng	csb_Latn	eng_Latn	v5_target	14	Jô sã czëjã nôszczestlëvszi, cjéj jô bjegóm.	I feel happiest when I'm running.	same_meaning_aligned_with_english
tatoeba:csb_Latn:15:aligned	tatoeba	aligned_tatoeba_src_eng	csb_Latn	eng_Latn	v5_target	15	Ten starëszk je, jak to sã rzecze, chòdzõci słovôrz.	That old man is, so to speak, a walking dictionary.	same_meaning_aligned_with_english
tatoeba:csb_Latn:16:aligned	tatoeba	aligned_tatoeba_src_eng	csb_Latn	eng_Latn	v5_target	16	Tom a Mary sã pòtka v lazaretovim bùfece, v dzénj smjerce Maryczënéwo tatka.	Tom and Mary met in the hospital cafeteria the day Mary's father died.	same_meaning_aligned_with_english
tatoeba:csb_Latn:17:aligned	tatoeba	aligned_tatoeba_src_eng	csb_Latn	eng_Latn	v5_target	17	Jô całi czas gòrznô bëła.	I was nervous the whole time.	same_meaning_aligned_with_english
tatoeba:csb_Latn:18:aligned	tatoeba	aligned_tatoeba_src_eng	csb_Latn	eng_Latn	v5_target	18	Chcesz të perscji vëknõc?	Do you want to learn Persian?	same_meaning_aligned_with_english
tatoeba:csb_Latn:19:aligned	tatoeba	aligned_tatoeba_src_eng	csb_Latn	eng_Latn	v5_target	19	Jô móm jabkò.	I have an apple.	same_meaning_aligned_with_english
tatoeba:csb_Latn:20:aligned	tatoeba	aligned_tatoeba_src_eng	csb_Latn	eng_Latn	v5_target	20	Pòd mòjimi vërami je straszëdło.	There is a monster under my bed.	same_meaning_aligned_with_english
tatoeba:csb_Latn:21:aligned	tatoeba	aligned_tatoeba_src_eng	csb_Latn	eng_Latn	v5_target	21	Tom chce nasz wodkôz przed pôłnjã.	Tom wants our report before lunch.	same_meaning_aligned_with_english
tatoeba:csb_Latn:22:aligned	tatoeba	aligned_tatoeba_src_eng	csb_Latn	eng_Latn	v5_target	22	Jô lúbjã zajce.	I like hares.	same_meaning_aligned_with_english
tatoeba:csb_Latn:23:aligned	tatoeba	aligned_tatoeba_src_eng	csb_Latn	eng_Latn	v5_target	23	Jô mëslił, że chcesz sã rozdac.	I thought you wanted a divorce.	same_meaning_aligned_with_english
tatoeba:csb_Latn:24:aligned	tatoeba	aligned_tatoeba_src_eng	csb_Latn	eng_Latn	v5_target	24	Je Tómk wumarłi?	Is Tom dead?	same_meaning_aligned_with_english
tatoeba:csb_Latn:25:aligned	tatoeba	aligned_tatoeba_src_eng	csb_Latn	eng_Latn	v5_target	25	Chcã sã havajszczëznë wuczëc.	I want to learn Hawaiian.	same_meaning_aligned_with_english
tatoeba:csb_Latn:26:aligned	tatoeba	aligned_tatoeba_src_eng	csb_Latn	eng_Latn	v5_target	26	Jô sã mòcno pòspjévôł, temù jem vzõł taksóvkã.	As I was in a hurry, I had to take a taxi.	same_meaning_aligned_with_english
tatoeba:csb_Latn:27:aligned	tatoeba	aligned_tatoeba_src_eng	csb_Latn	eng_Latn	v5_target	27	Tom jinsztalëje novõ programã.	Tom is installing new software.	same_meaning_aligned_with_english
tatoeba:csb_Latn:28:aligned	tatoeba	aligned_tatoeba_src_eng	csb_Latn	eng_Latn	v5_target	28	Fadil a Layla mjeszka pòd jednim dakã.	Fadil and Layla were living under the same roof.	same_meaning_aligned_with_english
tatoeba:csb_Latn:29:aligned	tatoeba	aligned_tatoeba_src_eng	csb_Latn	eng_Latn	v5_target	29	Jô jem zicher, że móm jewo gdzes pòtkóné, le nji mògã pamjãtac, chto won je.	I am sure I met him somewhere, but I do not remember who he is.	same_meaning_aligned_with_english
tatoeba:csb_Latn:30:aligned	tatoeba	aligned_tatoeba_src_eng	csb_Latn	eng_Latn	v5_target	30	Jô jem sztúdanjt.	I'm a student.	same_meaning_aligned_with_english
tatoeba:csb_Latn:31:aligned	tatoeba	aligned_tatoeba_src_eng	csb_Latn	eng_Latn	v5_target	31	Mùszã jô płacëc vprzódk?	Do I have to pay in advance?	same_meaning_aligned_with_english
tatoeba:csb_Latn:32:aligned	tatoeba	aligned_tatoeba_src_eng	csb_Latn	eng_Latn	v5_target	32	Tom mô diplomã z lesinstva.	Tom has a degree in forestry.	same_meaning_aligned_with_english
tatoeba:csb_Latn:33:aligned	tatoeba	aligned_tatoeba_src_eng	csb_Latn	eng_Latn	v5_target	33	Czas a pjõdze to je jedno.	Time is money.	same_meaning_aligned_with_english
tatoeba:csb_Latn:34:aligned	tatoeba	aligned_tatoeba_src_eng	csb_Latn	eng_Latn	v5_target	34	Të zrobjił felã.	You made an error.	same_meaning_aligned_with_english
tatoeba:csb_Latn:35:aligned	tatoeba	aligned_tatoeba_src_eng	csb_Latn	eng_Latn	v5_target	35	Skõdkaż va jesta?	Where are you from?	same_meaning_aligned_with_english
tatoeba:csb_Latn:36:aligned	tatoeba	aligned_tatoeba_src_eng	csb_Latn	eng_Latn	v5_target	36	Ellie je barzo bjałczënô.	Ellie is very feminine.	same_meaning_aligned_with_english
tatoeba:csb_Latn:37:aligned	tatoeba	aligned_tatoeba_src_eng	csb_Latn	eng_Latn	v5_target	37	Jô mùszã do szandaróv jic.	I've got to go to the police.	same_meaning_aligned_with_english
tatoeba:csb_Latn:38:aligned	tatoeba	aligned_tatoeba_src_eng	csb_Latn	eng_Latn	v5_target	38	Jes të ale bladi!	You look so pale.	same_meaning_aligned_with_english
tatoeba:csb_Latn:39:aligned	tatoeba	aligned_tatoeba_src_eng	csb_Latn	eng_Latn	v5_target	39	Jakùż sã zvje pjes wod tvòjé sostrë?	How is your sister's dog called?	same_meaning_aligned_with_english
tatoeba:csb_Latn:40:aligned	tatoeba	aligned_tatoeba_src_eng	csb_Latn	eng_Latn	v5_target	40	Jô mëszlã, co vszëtcë mjiższi lëdze bë mjelë na dietã jic.	I think all fat people should go on a diet.	same_meaning_aligned_with_english
tatoeba:csb_Latn:41:aligned	tatoeba	aligned_tatoeba_src_eng	csb_Latn	eng_Latn	v5_target	41	Já dáł Tomkôvi Marijin numer telefônu.	I gave Tom Mary's phone number.	same_meaning_aligned_with_english
tatoeba:csb_Latn:42:aligned	tatoeba	aligned_tatoeba_src_eng	csb_Latn	eng_Latn	v5_target	42	Ten njimá njižódnëch drëchóv.	He does not have any friends.	same_meaning_aligned_with_english
tatoeba:csb_Latn:43:aligned	tatoeba	aligned_tatoeba_src_eng	csb_Latn	eng_Latn	v5_target	43	Wôn zamk svôje wôčë.	He closed his eyes.	same_meaning_aligned_with_english
tatoeba:csb_Latn:44:aligned	tatoeba	aligned_tatoeba_src_eng	csb_Latn	eng_Latn	v5_target	44	To dô vjele lëdzi v tim parkú.	There are a lot of people in the park.	same_meaning_aligned_with_english
tatoeba:csb_Latn:45:aligned	tatoeba	aligned_tatoeba_src_eng	csb_Latn	eng_Latn	v5_target	45	To mjasto je pjãkné.	The town is beautiful.	same_meaning_aligned_with_english
tatoeba:csb_Latn:46:aligned	tatoeba	aligned_tatoeba_src_eng	csb_Latn	eng_Latn	v5_target	46	Mje sã nje vjidzi jewo ôrt gôdanjô.	I do not like the way he talks.	same_meaning_aligned_with_english
tatoeba:csb_Latn:47:aligned	tatoeba	aligned_tatoeba_src_eng	csb_Latn	eng_Latn	v5_target	47	Môja wôtčëzna je tam, gdze je môja dëša.	My fatherland is there, where my soul is.	same_meaning_aligned_with_english
tatoeba:csb_Latn:48:aligned	tatoeba	aligned_tatoeba_src_eng	csb_Latn	eng_Latn	v5_target	48	Kùleż dzévczãt je nó tim wobrazú?	How many girls are there in this picture?	same_meaning_aligned_with_english
tatoeba:csb_Latn:49:aligned	tatoeba	aligned_tatoeba_src_eng	csb_Latn	eng_Latn	v5_target	49	Dzis reno mój drëch zjád všëden břád, chtëren môja sostra mjaa kûpjoné.	This morning, my friends ate the fruits that my little sister had bought.	same_meaning_aligned_with_english
tatoeba:csb_Latn:50:aligned	tatoeba	aligned_tatoeba_src_eng	csb_Latn	eng_Latn	v5_target	50	Won mô novõ mjiłosc nalazłé.	He's found a new love.	same_meaning_aligned_with_english
tatoeba:csb_Latn:51:aligned	tatoeba	aligned_tatoeba_src_eng	csb_Latn	eng_Latn	v5_target	51	Jô jewo nje kùsznõł. Won kùsznõł mjã.	I didn't kiss him. He kissed me.	same_meaning_aligned_with_english
tatoeba:csb_Latn:52:aligned	tatoeba	aligned_tatoeba_src_eng	csb_Latn	eng_Latn	v5_target	52	Njichto rzúcił v Toma kam.	Someone threw a rock at Tom.	same_meaning_aligned_with_english
tatoeba:csb_Latn:53:aligned	tatoeba	aligned_tatoeba_src_eng	csb_Latn	eng_Latn	v5_target	53	Tom wocar so zmòklëznã z łësënë.	Tom wiped the sweat from his forehead.	same_meaning_aligned_with_english
tatoeba:csb_Latn:54:aligned	tatoeba	aligned_tatoeba_src_eng	csb_Latn	eng_Latn	v5_target	54	Kniżka je môłô.	The book is small.	same_meaning_aligned_with_english
tatoeba:csb_Latn:55:aligned	tatoeba	aligned_tatoeba_src_eng	csb_Latn	eng_Latn	v5_target	55	Chteż rzecze, co prosté rzeczë nje sõ dobré?	Who says that simple things aren't good?	same_meaning_aligned_with_english
tatoeba:csb_Latn:56:aligned	tatoeba	aligned_tatoeba_src_eng	csb_Latn	eng_Latn	v5_target	56	Nji móm dłëżé bòlenjô v głovje.	My head doesn't ache anymore.	same_meaning_aligned_with_english
tatoeba:csb_Latn:57:aligned	tatoeba	aligned_tatoeba_src_eng	csb_Latn	eng_Latn	v5_target	57	To nje je prôvda.	This is not true.	same_meaning_aligned_with_english
tatoeba:csb_Latn:58:aligned	tatoeba	aligned_tatoeba_src_eng	csb_Latn	eng_Latn	v5_target	58	Môce vë rezervacëjõ?	Do you have a reservation?	same_meaning_aligned_with_english
tatoeba:csb_Latn:59:aligned	tatoeba	aligned_tatoeba_src_eng	csb_Latn	eng_Latn	v5_target	59	Cjéjże sã ze mnõ wożenjisz?	When are you going to marry me?	same_meaning_aligned_with_english
tatoeba:csb_Latn:60:aligned	tatoeba	aligned_tatoeba_src_eng	csb_Latn	eng_Latn	v5_target	60	Jô znajã vszëtcji drobnotë.	I know all the details.	same_meaning_aligned_with_english
tatoeba:csb_Latn:61:aligned	tatoeba	aligned_tatoeba_src_eng	csb_Latn	eng_Latn	v5_target	61	Wogôrd nôleżi chëczóm.	The garden belongs to the house.	same_meaning_aligned_with_english
tatoeba:csb_Latn:62:aligned	tatoeba	aligned_tatoeba_src_eng	csb_Latn	eng_Latn	v5_target	62	Wonji szúkalë za flachã, gdze bë mòglë telc pòstavjic.	They were looking for a place at which they could pitch the tent.	same_meaning_aligned_with_english
tatoeba:csb_Latn:63:aligned	tatoeba	aligned_tatoeba_src_eng	csb_Latn	eng_Latn	v5_target	63	Jô bë mjilé szed nazôd bënë.	I'd better get back inside.	same_meaning_aligned_with_english
tatoeba:csb_Latn:64:aligned	tatoeba	aligned_tatoeba_src_eng	csb_Latn	eng_Latn	v5_target	64	Të nje brëkùjesz mòjewo pòzvòlénjstva.	You don't need my permission.	same_meaning_aligned_with_english
tatoeba:csb_Latn:65:aligned	tatoeba	aligned_tatoeba_src_eng	csb_Latn	eng_Latn	v5_target	65	Vjidzã różã.	I see a rose.	same_meaning_aligned_with_english
tatoeba:csb_Latn:66:aligned	tatoeba	aligned_tatoeba_src_eng	csb_Latn	eng_Latn	v5_target	66	Jidã pjechti.	I go on foot.	same_meaning_aligned_with_english
tatoeba:csb_Latn:67:aligned	tatoeba	aligned_tatoeba_src_eng	csb_Latn	eng_Latn	v5_target	67	Tómk kùsznõł jã v wobje skarnji.	Tom kissed her on both cheeks.	same_meaning_aligned_with_english
tatoeba:csb_Latn:68:aligned	tatoeba	aligned_tatoeba_src_eng	csb_Latn	eng_Latn	v5_target	68	Vë jesce cerzplëvô bjałka.	You are a patient woman.	same_meaning_aligned_with_english
tatoeba:csb_Latn:69:aligned	tatoeba	aligned_tatoeba_src_eng	csb_Latn	eng_Latn	v5_target	69	Jô czãsto rézëjã.	I often travel.	same_meaning_aligned_with_english
tatoeba:csb_Latn:70:aligned	tatoeba	aligned_tatoeba_src_eng	csb_Latn	eng_Latn	v5_target	70	Nje mëszlã velovac na nôblëższi velacëji.	I don't plan to vote at the upcoming election.	same_meaning_aligned_with_english
tatoeba:csb_Latn:71:aligned	tatoeba	aligned_tatoeba_src_eng	csb_Latn	eng_Latn	v5_target	71	Navjedzisz të mjã?	Are you going to come visit me?	same_meaning_aligned_with_english
tatoeba:csb_Latn:72:aligned	tatoeba	aligned_tatoeba_src_eng	csb_Latn	eng_Latn	v5_target	72	Tom robji v môłi fyrmje.	Tom works for a small company.	same_meaning_aligned_with_english
tatoeba:csb_Latn:73:aligned	tatoeba	aligned_tatoeba_src_eng	csb_Latn	eng_Latn	v5_target	73	Mòja jisba mô dva wokna.	My room has two windows.	same_meaning_aligned_with_english
tatoeba:csb_Latn:74:aligned	tatoeba	aligned_tatoeba_src_eng	csb_Latn	eng_Latn	v5_target	74	Njechtërni lëdze vjerzõ, co lëczba trzënôsce przënôszô njeszczescé.	Some people believe that the number 13 brings bad luck.	same_meaning_aligned_with_english
tatoeba:csb_Latn:75:aligned	tatoeba	aligned_tatoeba_src_eng	csb_Latn	eng_Latn	v5_target	75	Przinjdzë a wuzdrzë.	Come and see.	same_meaning_aligned_with_english
tatoeba:csb_Latn:76:aligned	tatoeba	aligned_tatoeba_src_eng	csb_Latn	eng_Latn	v5_target	76	Jô sã zvjã Sally.	My name is Sally.	same_meaning_aligned_with_english
tatoeba:csb_Latn:77:aligned	tatoeba	aligned_tatoeba_src_eng	csb_Latn	eng_Latn	v5_target	77	To je Tomóv zédzjerk.	That's Tom's watch.	same_meaning_aligned_with_english
tatoeba:csb_Latn:78:aligned	tatoeba	aligned_tatoeba_src_eng	csb_Latn	eng_Latn	v5_target	78	Acz wonji tú robjõ?	What are they doing here?	same_meaning_aligned_with_english
